,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips
102,600887,伊利股份,19.1,8.29,37.6672,5047.8187,0.8304,60846.2767,10.01
103,300121,阳谷华泰,19.06,20.74,36.3453,315.5423,0.8411,1521.1673,4.055
104,000963,华东医药,19.03,7.79,29.5144,1809.0812,1.2406,23204.4739,15.9133
105,000885,城发环境,19.0,31.02,62.0413,436.81300000000005,0.8799,1408.1498,2.8368
106,600618,氯碱化工,18.94,12.88,16.9129,671.6452,0.5808,5213.6535,4.5085
107,002008,大族激光,18.94,19.13,38.2473,1656.6917,1.5525,8656.1017,8.112
108,300567,精测电子,18.94,21.7,50.8825,190.8195,1.1662,879.1145,5.3731
109,603444,吉比特,18.89,43.7,91.4644,506.8902,7.0516,1159.9033,16.1361
110,000848,承德露露,18.83,20.92,52.0584,350.2123,0.3578,1673.7939,1.7104
111,600083,博信股份,18.75,0.92,3.306,14.8457,0.0645,1608.0535,6.9915
112,300146,汤臣倍健,18.56,30.92,69.1043,1058.0447,0.7203,3421.4639,2.3293
113,300747,锐科激光,18.52,33.58,50.3561,364.2965,2.846,1084.5562,8.472999999999999
114,002120,韵达股份,18.43,21.41,28.7227,1980.8028,1.1564,9248.0257,5.3994
115,603025,大豪科技,18.34,37.41,49.8665,325.7488,0.3533,870.6059,0.9443
116,002941,新疆交建,18.28,8.84,12.1066,339.3251,1.131,3835.9304,12.7864
117,600810,神马股份,18.25,6.53,14.2611,564.7348,1.2768,8641.2558,19.5379
118,603259,药明康德,18.24,27.86,40.6815,1928.3763,1.8506,6921.135,6.6422
119,603886,元祖股份,18.18,15.15,64.6887,247.2342,1.0301,1631.6935,6.7987
120,002508,老板电器,18.12,18.75,53.2987,1011.6331,1.0659,5393.8893,5.6835
121,000723,美锦能源,18.09,11.25,28.6032,1180.802,0.2851,10489.3733,2.5334
122,002294,信立泰,18.05,32.53,80.7164,1150.0074,1.0994,3535.1078,3.3795
123,603638,艾迪精密,17.99,23.33,44.2755,174.9844,0.6717,749.7807,2.8784
124,002228,合兴包装,17.9,5.94,12.0463,482.3462,0.4124,8111.7151,6.9359
125,603187,海容冷链,17.9,13.51,28.6249,123.7536,2.0625,915.3403,15.2556
126,002035,华帝股份,17.88,9.52,46.4322,442.3172,0.5068,4645.9136,5.3239
127,601225,陕西煤业,17.73,21.55,52.4508,8864.115,0.8864,41131.305,4.1131
128,600636,三爱富,17.7,40.29,17.8896,543.6702,1.2164,1349.1101,3.0185
129,002168,深圳惠程,17.62,21.4,71.4705,325.7638,0.4006,1522.1193,1.8722
130,603225,新凤鸣,17.59,6.17,11.3739,1455.8635,1.7274,23578.1794,27.976
131,600487,亨通光电,17.54,8.74,21.1017,2106.9476,1.1067,24106.0956,12.6628
132,000596,古井贡酒,17.53,18.57,77.9309,1255.7252,2.4934,6762.0996,13.4275
133,600486,扬农化工,17.37,18.09,30.9804,786.0157,2.5363,4344.6948,14.0197
134,000418,小天鹅A,17.29,7.73,26.1905,1347.067,2.1297,17416.8587,27.537
135,300595,欧普康视,17.28,50.12,78.657,165.4833,0.7395,330.1582,1.4754
136,002925,盈趣科技,17.24,30.03,41.9829,605.6315,1.3208,2016.3781,4.3974
137,600593,大连圣亚,17.23,30.47,72.5835,91.3201,0.7090000000000001,299.6658,2.3265
138,603369,今世缘,17.22,32.57,72.6591,1028.9513,0.8202,3158.7859999999996,2.5179
139,603816,顾家家居,17.22,12.28,35.7232,785.5406,1.8358,6392.9606,14.9406
140,600681,百川能源,17.17,23.29,29.8876,720.2341,0.6982,3091.1768,2.9967
141,600690,青岛海尔,17.17,4.43,28.9304,6126.7871,1.0048,138138.7744,22.6553
142,300028,金亚科技,17.16,287.64,-10.6766,35.9755,0.1045,12.507,0.0363
143,603305,旭升股份,17.12,27.88,40.5484,229.9418,0.5739,824.6043,2.0584
144,601888,中国国旅,17.06,7.93,41.3817,2705.2255,1.3855,34101.4679,17.4657
145,603517,绝味食品,16.97,14.91,34.9126,487.1837,1.1882,3265.8816,7.9655
146,000568,泸州老窖,16.97,29.69,76.9261,2751.0354,1.8781,9262.8958,6.3238
147,600231,凌钢股份,16.96,8.07,15.2808,1276.9458,0.4608,15804.1303,5.7032
148,300450,先导智能,16.88,20.29,37.055,547.0586,0.6204,2695.8827,3.0577
149,000049,德赛电池,16.87,2.34,8.1613,274.5263,1.3375,11692.4562,56.9686
150,603357,设计总院,16.87,29.64,49.41,348.219,1.0725,1174.7191,3.6181
151,300003,乐普医疗,16.84,24.94,73.3381,1143.4428,0.6417,4584.48,2.5731
152,002311,海大集团,16.84,4.12,11.7838,1271.0592,0.8034,30833.4768,19.4909
153,000043,中航善达,16.79,20.72,22.2558,830.6732,1.2454,4008.8611,6.0106
154,000636,风华高科,16.74,25.28,41.0505,887.9832,0.9919,3511.4423,3.9223
155,300725,药石科技,16.73,27.72,57.0273,94.0154,0.8546,339.1221,3.0829
156,300684,中石科技,16.7,19.0,37.0607,107.867,0.6898,567.6757,3.6304
157,603833,欧派家居,16.7,14.64,37.8848,1200.2129,2.8557,8196.9228,19.5033
158,002709,天赐材料,16.69,31.56,23.1874,472.5387,1.3911,1496.9479,4.407
159,000921,海信家电,16.67,4.06,18.869,1170.5230000000001,0.8589,28808.3939,21.1402
160,603639,海利尔,16.67,19.2,39.6768,317.1465,1.8721,1651.668,9.7501
161,600301,ST南化,16.66,38.76,3.3575,49.7904,0.2117,128.4493,0.5462
162,600995,文山电力,16.57,21.39,36.2228,328.5583,0.6866,1535.8704,3.2095
163,002466,天齐锂业,16.56,35.49,70.1229,1689.0824,1.4789,4758.8486,4.1669
164,002174,游族网络,16.54,26.03,55.11,682.8016,0.7685,2622.9582,2.9522
165,000661,长春高新,16.35,20.25,85.3063,838.6296,4.9298,4139.6309,24.3346
166,600352,浙江龙盛,16.35,21.82,45.8732,3178.8558,0.9771,14567.1483,4.4776
167,300637,扬帆新材,16.31,27.23,43.5445,107.2193,0.8676,393.6881,3.1857
168,600612,老凤祥,16.29,2.7,7.9925,987.8013,1.8882,36504.8526,69.7832
169,600298,安琪酵母,16.23,13.75,35.6994,673.7325,0.8175,4898.9322,5.9447
170,002001,新和成,16.22,37.76,56.0418,2537.3891,1.1809,6719.4272,3.1272
171,601100,恒立液压,16.22,22.76,35.8727,719.4058,0.8156,3159.8912,3.5826
172,002624,完美世界,16.19,23.89,59.6347,1317.3963,1.0019,5513.0936,4.1931
173,002159,三特索道,16.12,31.54,56.1372,158.8442,1.1455,503.6112,3.6318
174,600031,三一重工,16.11,11.88,31.1623,4883.396,0.6265,41077.48,5.2699
175,000036,华联控股,16.08,27.23,73.7026,738.2359,0.6467,2710.683,2.3746
176,002753,永东股份,16.07,12.16,23.7648,228.7753,0.6863,1880.7588,5.6423
177,000338,潍柴动力,16.05,5.07,21.6402,6001.2914,0.7504,118182.4613,14.7779
178,300015,爱尔眼科,16.01,14.61,47.8286,894.8337,0.3754,6124.2763,2.5695
179,603043,广州酒家,16.0,14.78,54.9284,297.8152,0.7371,2013.8807,4.9849
180,002867,周大生,16.0,16.79,34.4502,594.7233,1.2252,3541.4854,7.2963
181,300668,杰恩设计,15.99,25.13,52.8497,61.7667,0.586,245.7201,2.3313
182,600981,汇鸿集团,15.95,3.45,4.6478,979.4657,0.4367,28383.0302,12.6572
183,601233,桐昆股份,15.94,8.11,16.4958,2503.2294,1.3739,30864.6748,16.9406
184,000520,长航凤凰,15.93,9.27,21.4899,59.8604,0.0591,645.21,0.6375
185,000858,五粮液,15.93,32.45,73.4709,9494.4165,2.4459999999999997,29250.2874,7.5356
186,603156,养元饮品,15.89,30.23,49.247,1740.8333,2.311,5756.7311,7.6423
187,603228,景旺电子,15.87,17.26,32.4174,628.6893,1.5409,3641.5131,8.9252
188,600332,白云山,15.86,11.51,25.5754,3439.2934,2.1154,29875.8246,18.3761
189,002242,九阳股份,15.86,10.46,32.393,569.2074,0.7416,5438.1328,7.0854
190,600452,涪陵电力,15.84,11.62,17.9324,210.5059,0.9397,1811.2085,8.0857
191,600660,福耀玻璃,15.84,21.57,42.6845,3262.0929,1.3003,15122.4369,6.0281
192,002234,民和股份,15.81,12.14,25.3368,139.0332,0.4603,1144.3645,3.7887
193,000930,中粮生化,15.8,6.78,17.3506,339.5801,0.3521,5002.9584,5.1875
194,600668,尖峰集团,15.79,21.14,41.9347,488.1833,1.4187,2308.3653,6.7087
195,300497,富祥股份,15.78,19.35,39.0568,172.6979,0.7688,892.3505,3.9727
196,600857,宁波中百,15.74,4.27,12.5233,31.0385,0.1383,725.9447,3.2362
197,600276,恒瑞医药,15.69,23.37,86.535,2911.9209,0.7907,12458.7683,3.3832
198,600688,上海石化,15.67,5.76,20.7703,4660.414000000001,0.4305,80820.40299999999,7.4669
199,603659,璞泰来,15.65,18.72,33.1797,429.1377,0.9917,2291.4897,5.2957
200,603338,浙江鼎力,15.65,29.87,40.6577,396.0555,1.5989,1325.9211,5.353
201,002815,崇达技术,15.63,15.61,32.8302,432.9608,0.5208,2771.8639,3.3346
202,601918,新集能源,15.56,13.47,44.247,907.8789999999999,0.3504,6739.7235,2.6016
203,300657,弘信电子,15.49,5.21,10.3945,87.7529,0.8437,1684.0859,16.1931
204,603848,好太太,15.44,20.64,41.4727,186.2092,0.4643,902.0189999999999,2.2494
205,603337,杰克股份,15.43,11.49,28.247,370.767,1.2121,3226.6984,10.5491
206,300753,爱朋医疗,15.42,24.57,75.7786,49.5775,0.8181,201.7021,3.3284
207,300309,吉艾科技,15.37,52.69,57.2807,305.2023,0.3503,579.1348,0.6647
208,300232,洲明科技,15.37,10.15,30.7154,323.5915,0.425,3185.2643,4.1841
209,000703,恒逸石化,15.35,3.62,5.0607,2204.9188,0.9554,60829.1928,26.3581
210,600260,凯乐科技,15.33,7.1,14.6944,842.9735,1.1892,11858.1383,16.7287
211,600546,山煤国际,15.31,1.4,14.8283,506.0329,0.2552,35940.3327,18.1291
212,000952,广济药业,15.31,21.75,57.668,132.2486,0.5254,607.9309,2.4152
213,603501,韦尔股份,15.27,7.89,26.5767,245.9272,0.5395,3113.4325,6.8304
214,002222,福晶科技,15.26,33.89,60.3025,131.0359,0.3065,386.5991,0.9043
215,600985,淮北矿业,15.26,5.49,17.6239,2463.2752,1.1661,44828.0052,21.2215
216,002653,海思科,15.2,14.54,63.8299,303.1611,0.2806,2083.7832,1.9289
217,300401,花园生物,15.19,47.23,65.9524,224.7454,0.4689,475.7879,0.9926
218,603587,地素时尚,15.18,30.57,74.4724,449.6951,1.1214,1470.6843,3.6675
219,000935,四川双马,15.15,33.77,47.3726,497.7013,0.6519,1473.6234,1.9302
220,600724,宁波富达,15.15,8.96,29.2988,306.12,0.2118,3415.7145,2.3634
221,603701,德宏股份,15.03,30.02,30.9809,101.615,0.6957,338.404,2.3169
222,601318,中国平安,15.03,10.57,16.3052,79397.0,4.3433,750456.0,41.0528
223,002043,兔宝宝,15.02,8.5,17.3784,264.4457,0.3185,3109.4709,3.7451
224,600179,安通控股,15.02,6.95,12.8979,511.5283,0.344,7352.0378,4.9442
225,600525,长园集团,15.01,23.66,42.5527,1278.3767,0.965,5402.111,4.078
226,601138,工业富联,14.97,3.43,8.1471,9756.086,0.4953,283925.768,14.4159
227,002258,利尔化学,14.96,15.09,33.5157,418.7076,0.7984,2773.4166,5.289
228,600598,北大荒,14.95,37.96,80.4664,973.9580000000001,0.5478,2565.4993,1.4431
229,600389,江山股份,14.92,9.12,19.2719,259.5161,0.8737,2843.1405,9.5728
230,300327,中颖电子,14.91,21.39,43.3374,121.2222,0.5246,566.4735,2.4518
231,600173,卧龙地产,14.91,15.68,40.2712,313.9307,0.4314,2000.9891,2.7497
232,601869,长飞光纤,14.88,14.51,28.391,1237.1396,1.6323,8524.4984,11.2474
233,002078,太阳纸业,14.87,11.18,25.6014,1801.5853,0.6948,16109.8553,6.2137
234,002262,恩华药业,14.86,14.61,54.3082,422.1986,0.4139,2888.9822,2.8322
235,300607,拓斯达,14.84,15.14,34.6269,128.8552,0.9878,850.9421,6.5235
236,603885,吉祥航空,14.83,12.9,20.0606,1434.4360000000001,0.7982,11112.6541,6.1839
237,603650,彤程新材,14.82,19.78,37.5555,322.5091,0.5503,1630.4478,2.7823
238,600056,中国医药,14.77,5.58,22.0096,1240.2614,1.1607,22197.2367,20.7744
239,002007,华兰生物,14.75,37.3,61.2788,759.5882,0.8166,2035.9028,2.1889
240,600581,八一钢铁,14.74,3.75,13.1086,577.4878,0.3767,15376.6734,10.0311
241,300389,艾比森,14.74,13.27,37.1085,177.0461,0.5538,1334.0136,4.1733
242,000786,北新建材,14.74,21.47,36.0914,2043.0472,1.2092,9512.3902,5.6302
243,600663,陆家嘴,14.73,25.06,49.7558,2149.2234,0.6393,8574.1241,2.5504
244,603103,横店影视,14.73,14.64,24.7206,323.1302,0.7133,2206.8787,4.8716
245,300572,安车检测,14.72,25.9,49.582,93.9279,0.7758,362.5872,2.9951
246,300630,普利制药,14.72,30.12,82.3485,121.1575,0.6614,402.1851,2.1956
247,600236,桂冠电力,14.69,28.09,54.4107,2012.4608,0.3319,7162.3267,1.1812
248,002690,美亚光电,14.66,37.16,54.5305,319.8902,0.4732,860.6251,1.2731
249,002662,京威股份,14.65,18.53,17.2245,777.9626,0.5186,4197.0995,2.798
250,002071,长城影视,14.64,11.87,33.3252,111.9475,0.213,942.4642,1.7937
251,603871,嘉友国际,14.63,7.32,9.2812,224.0692,2.0006,3060.0829,27.3221
252,002572,索菲亚,14.61,13.54,37.8768,691.795,0.7491,5105.8729,5.5292
253,002233,塔牌集团,14.59,27.6,41.2107,1248.5295,1.0471,4522.8673,3.7934
254,300413,芒果超媒,14.54,11.31,36.494,812.7023,0.8208,7181.1358,7.2535
255,000822,山东海化,14.5,12.3,19.2395,473.1969,0.5286,3845.3766,4.296
256,600741,华域汽车,14.48,5.35,13.8341,6363.9811,2.0185,118798.5895,37.6812
257,600641,万业企业,14.42,36.55,56.3101,920.1685,1.1414,2516.9903,3.1222
258,300596,利安隆,14.42,13.1,31.0836,148.1047,0.8228,1129.9145,6.2773
259,603707,健友股份,14.4,25.64,48.5758,334.464,0.6054,1304.3924,2.3612
260,603757,大元泵业,14.35,16.53,31.6595,140.838,1.2004,851.5334,7.2582
261,002271,东方雨虹,14.33,11.98,36.5718,1114.3004,0.7432,9300.608,6.2038
262,300531,优博讯,14.33,14.26,34.5575,98.9186,0.3532,693.4404,2.4765
263,300415,伊之密,14.3,10.44,35.4598,159.429,0.369,1526.9235,3.5345
264,603515,欧普照明,14.27,10.2,36.9552,570.2798,0.7542,5587.4395,7.3895
265,603866,桃李面包,14.27,13.13,39.336999999999996,462.7627,0.9832,3524.4232,7.4887
266,603179,新泉股份,14.26,8.64,23.2101,227.9924,1.0035,2636.3584,11.6048
267,000922,佳电股份,14.24,18.92,35.9239,258.2395,0.5271,1364.2493,2.7847
268,603360,百傲化学,14.23,26.95,45.9682,108.5819,0.5816,402.8631,2.158
269,000538,云南白药,14.22,13.85,30.4136,2732.1537,2.6235,19723.6631,18.9395
270,002182,云海金属,14.19,6.49,14.4334,247.6403,0.38299999999999995,3810.74,5.8951
271,000813,德展健康,14.17,27.58,92.7013,730.1125,0.3257,2647.0936,1.1809
272,603387,基蛋生物,14.16,39.73,80.6758,180.2324,0.9687,453.6415,2.4383
273,300408,三环集团,14.14,32.86,53.5023,931.9031,0.5352,2835.8396,1.6287
274,002061,浙江交科,14.13,5.32,10.4292,973.2259,0.7074,18260.1156,13.2739
275,002215,诺普信,14.13,9.48,29.2208,296.1817,0.324,3122.2293,3.4157
276,603233,大参林,14.11,6.57,41.7011,413.9909,1.0349,6298.9367,15.7469
277,600867,通化东宝,14.1,34.22,71.9438,687.6079,0.3348,2008.7913,0.9782
278,601155,新城控股,14.08,12.58,38.5837,3120.9569,1.3825,24794.15,10.9835
279,600377,宁沪高速,14.07,47.79,57.1344,3652.0966,0.7249,7641.7029,1.5168
280,002601,龙蟒佰利,14.06,24.55,43.2579,1970.484,0.9697,8024.5136,3.949
281,600409,三友化工,14.02,10.33,28.3387,1543.9520000000002,0.7479,14939.9365,7.2371
282,600176,中国巨石,14.01,25.06,45.0941,1912.4356,0.546,7629.3504,2.1783
283,603203,快克股份,13.96,35.48,55.6604,112.4918,0.7105,316.9967,2.0023
284,600563,法拉电子,13.95,25.19,43.0271,324.8914,1.4439,1289.3629,5.7305
285,600872,中炬高新,13.94,15.34,39.0664,485.7461,0.6097,3164.506,3.9723
286,600781,辅仁药业,13.94,15.33,45.7185,730.9805,1.1655,4767.5548,7.6018
287,603086,先达股份,13.94,15.62,35.0301,179.3012,1.6009,1147.2242,10.243
288,300506,名家汇,13.93,26.0,50.9613,253.2281,0.7345,973.9009,2.8248
289,002907,华森制药,13.93,20.96,66.9118,112.0156,0.2799,534.2408,1.3354
290,600729,重庆百货,13.93,2.99,18.2904,768.875,1.8913,25685.4881,63.1825
291,300444,双杰电气,13.92,14.91,27.3546,201.1253,0.3432,1348.5048,2.3016
292,300633,开立医疗,13.88,21.49,70.5658,170.4027,0.4259,792.7112,1.9817
293,300113,顺网科技,13.87,28.57,66.0243,438.3262,0.6313,1533.806,2.2091
294,000631,顺发恒业,13.86,45.65,49.8222,861.4273,0.3541,1886.8044,0.7756
295,300638,广和通,13.84,6.67,22.9376,57.7735,0.4814,865.8383,7.2153
296,300144,宋城演艺,13.83,46.43,70.1844,1147.4511,0.7899,2470.9126,1.7009999999999998
297,600477,杭萧钢构,13.82,10.34,23.096,428.13300000000004,0.239,4139.5017,2.3116
298,002595,豪迈科技,13.8,21.72,34.1784,576.701,0.7208,2654.867,3.3185
299,002859,洁美科技,13.75,20.38,37.1006,204.2153,0.7986,1001.8494,3.918
300,000825,太钢不锈,13.73,7.37,16.5228,4060.7948,0.7128,55066.0179,9.667
301,300463,迈克生物,13.69,18.18,52.269,355.4965,0.637,1954.7045,3.503
302,000759,中百集团,13.66,4.06,21.8968,468.0967,0.6873,11509.4201,16.9002
303,002236,大华股份,13.65,10.4,36.3713,1563.6814,0.5394,15030.7291,5.1852
304,603027,千禾味业,13.64,23.31,44.6466,173.9523,0.5336,746.0871,2.2889
305,600828,茂业商业,13.61,8.64,29.7515,740.7082,0.4276,8572.1192,4.9493
306,603585,苏利股份,13.6,18.92,40.6966,227.6977,1.2649,1203.0658,6.6836
307,600885,宏发股份,13.6,11.64,38.942,588.4175,0.79,5053.3648,6.7852
308,600273,嘉化能源,13.57,20.41,30.9628,855.1987,0.5969,4189.7003,2.9242
309,603055,台华新材,13.54,14.98,27.289,338.8084,0.6187,2261.0592,4.129
310,002916,深南电路,13.51,8.86,22.7082,472.9288,1.689,5336.8041,19.06
311,300124,汇川技术,13.51,20.15,43.1312,794.0885,0.4771,3939.0374,2.3669
312,600606,绿地控股,13.49,3.81,14.9545,8893.3048,0.7308,233044.704,19.152
313,600740,山西焦化,13.48,24.74,10.542,1287.406,0.8989,5203.2789,3.6331
314,000898,鞍钢股份,13.47,8.8,17.8415,6855.0,0.9475,77813.0,10.7553
315,600160,巨化股份,13.45,13.8,24.9832,1653.0507,0.6021,11974.6121,4.362
316,000691,亚太实业,13.44,61.43,14.7931,11.5599,0.0357,18.8154,0.0582
317,002326,永太科技,13.43,18.82,27.5724,398.06800000000004,0.4853,2114.4357,2.5782
318,603898,好莱客,13.38,20.19,40.3668,306.5868,0.9572,1518.141,4.7402
319,002717,岭南股份,13.37,10.01,26.3087,572.1773,0.5669,5712.2183,5.6604
320,601877,正泰电器,13.37,14.59,29.7678,2790.0235,1.2968,19110.5582,8.8828
321,300243,瑞丰高材,13.37,7.45,23.1762,80.9835,0.3834,1086.5627,5.1442
322,002832,比音勒芬,13.36,19.45,63.2493,206.0161,1.136,1059.1491,5.8407
323,600201,生物股份,13.35,47.55,74.4784,681.0356,0.5818,1432.023,1.2233
324,600228,ST昌九,13.35,2.03,15.7823,8.1735,0.0338,401.9018,1.6654
325,002127,南极电商,13.34,21.97,30.1711,449.4745,0.183,2044.97,0.833
326,000796,凯撒旅游,13.33,4.49,18.2833,311.6989,0.3881,6927.4639,8.6269
327,000710,贝瑞基因,13.3,23.24,58.2768,238.9862,0.6739,1028.2434,2.8996
328,000429,粤高速A,13.29,51.13,65.7582,1220.3052,0.5836,2386.6339,1.1414
329,601997,贵阳银行,13.29,40.91,45.1219,3733.573,1.6242,9124.527,3.9696
330,600829,人民同泰,13.25,3.77,12.6452,202.0482,0.3484,5346.0247,9.219
331,002440,闰土股份,13.23,20.12,37.876999999999995,1016.551,0.8835,5051.3571,4.3905
332,603730,岱美股份,13.21,15.2,30.8365,445.4784,1.0856,2929.1090000000004,7.1385
333,000736,中交地产,13.21,8.23,38.5932,295.7104,0.6633,3589.0867,8.051
334,002142,宁波银行,13.2,42.03,44.5136,8923.839,1.7133,21228.582000000002,4.0757
335,300685,艾德生物,13.2,30.87,91.2462,95.8728,0.6657,310.4873,2.1561
336,600535,天士力,13.19,10.51,35.3391,1369.0175,0.905,13024.6558,8.6103
337,000581,威孚高科,13.18,29.96,21.4287,2055.6302,2.0373,6859.7161,6.7988
338,002275,桂林三金,13.17,32.97,73.4443,366.8265,0.6215,1112.4675,1.8848
339,002456,欧菲科技,13.15,4.41,14.9975,1376.3993,0.5073,31146.4413,11.4806
340,300409,道氏技术,13.15,8.12,33.514,212.3297,0.5486,2612.7363,6.7511
341,000968,蓝焰控股,13.13,33.72,40.4453,478.1006,0.4941,1417.8342,1.4654
342,603980,吉华集团,13.12,25.23,39.2481,549.9575,1.0999,2179.1174,4.3582
343,002553,南方轴承,13.1,32.63,34.7775,95.3163,0.2738,292.0584,0.8392
344,002911,佛燃股份,13.05,9.22,20.2691,334.29400000000004,0.6012,3623.2769,6.5166
345,603929,亚翔集成,13.05,7.55,10.9516,140.8974,0.6603,1866.0686,8.7461
346,600183,生益科技,13.04,9.02,20.362000000000002,810.1081,0.3825,8973.9588,4.238
347,600323,瀚蓝环境,13.04,20.74,34.1979,743.7096,0.9705,3585.4917,4.6791
348,601238,广汽集团,13.03,18.66,20.9755,9860.335,0.9642,52822.4205,5.1654
349,000688,国城矿业,13.03,34.3,57.0892,307.2359,0.2701,895.5783,0.7874
350,600900,长江电力,13.03,45.87,62.6404,17922.424,0.8146,39065.5873,1.7757
351,002818,富森美,13.02,52.4,70.4633,563.7015,1.2665,1075.5877,2.4167
352,603429,集友股份,13.01,26.17,48.2855,75.528,0.3966,288.5237,1.5153
353,300620,光库科技,13.01,33.66,47.1989,69.1344,0.7679,205.3409,2.2809
354,603180,金牌厨柜,13.0,10.54,38.8246,119.1593,1.7653,1129.9246,16.7396
355,300662,科锐国际,12.98,6.34,19.9287,92.0682,0.5114,1451.9142,8.0661
356,601636,旗滨集团,12.94,15.82,30.2417,959.1552,0.3567,6061.6562,2.2546
357,300174,元力股份,12.93,6.42,26.7843,83.2845,0.3402,1296.8171,5.2974
358,600572,康恩贝,12.93,14.21,76.0033,766.6436,0.2874,5394.2016,2.0223
359,002773,康弘药业,12.92,23.2,92.4249,506.4567,0.7511,2182.4624,3.237
360,002068,黑猫股份,12.9,7.61,17.6019,439.8292,0.6049,5772.8578,7.9399
361,300285,国瓷材料,12.87,31.12,43.6201,394.9612,0.6149,1269.0898,1.976
362,002003,伟星股份,12.84,15.19,41.1133,302.4299,0.3989,1990.8655,2.6264
363,300088,长信科技,12.83,8.52,15.6548,608.0989,0.2645,7130.1784,3.1015
364,603997,继峰股份,12.82,14.87,32.813,232.5179,0.3646,1563.425,2.4515
365,603037,凯众股份,12.82,24.74,43.2106,102.7546,0.97,415.2315,3.9201
366,600346,恒力股份,12.81,8.33,16.5126,3652.5165,0.7228,43831.52099999999,8.6747
367,600036,招商银行,12.81,35.79,47.0293,67380.0,2.6717,188221.0,7.4632
368,300653,正海生物,12.81,39.37,92.8304,65.1523,0.8144,165.4697,2.0683
369,603579,荣泰健康,12.8,10.45,33.3448,183.7918,1.3127,1757.9034,12.5564
370,002085,万丰奥威,12.8,9.75,21.2175,784.5382,0.3587,8039.535,3.6762
371,600326,西藏天路,12.74,10.48,31.0909,379.9635,0.439,3622.7228,4.1862
372,600673,东阳光科,12.74,9.76,34.3899,838.1083,0.278,8579.2522,2.8465
373,002128,露天煤业,12.72,25.47,47.1183,1508.5510000000002,0.9229999999999999,5921.2128,3.6229
374,300707,威唐工业,12.69,19.89,43.92,80.5518,0.5124,404.8415,2.5753
375,603466,风语筑,12.67,13.53,31.781,172.4403,0.5906,1274.0708,4.3639
376,002179,中航光电,12.64,12.07,32.0593,697.1221,0.8813,5775.0975,7.3015
377,603663,三祥新材,12.63,14.4,28.3703,65.5891,0.4833,455.2127,3.3543
378,300072,三聚环保,12.61,9.82,22.6311,1243.6292,0.529,12661.5947,5.3867
379,603595,东尼电子,12.59,14.69,33.0557,105.0558,1.0297,715.1012,7.0096
380,000403,振兴生化,12.59,12.68,53.4073,80.3881,0.2949,633.7146,2.3248
381,300418,昆仑万维,12.59,27.72,84.7172,739.8464,0.6422,2668.9439,2.3168
382,002146,荣盛发展,12.58,12.23,32.2477,3738.6805,0.8598,30553.7202,7.0268
383,603035,常熟汽饰,12.57,30.01,22.25,312.0254,1.1143,1039.6666,3.713
384,002287,奇正藏药,12.56,28.7,88.2199,245.7573,0.6053,856.2478,2.1089
385,603486,科沃斯,12.55,7.66,36.971,287.507,0.7185,3751.4531,9.3762
386,002912,中新赛克,12.55,32.91,81.6866,156.3805,1.4653,475.0543,4.4514
387,000887,中鼎股份,12.54,12.0,28.4622,1050.5853,0.851,8751.0788,7.0894
388,300400,劲拓股份,12.53,15.64,38.4895,72.6977,0.2986,464.5607,1.9082
389,601515,东风股份,12.53,21.01,38.6728,491.6775,0.4421,2340.1871,2.1044
390,000818,航锦科技,12.53,11.78,25.8622,330.56800000000004,0.479,2804.7513,4.0648
391,002117,东港股份,12.5,16.79,39.8442,195.7136,0.5379999999999999,1165.2754,3.2032
392,002081,金螳螂,12.48,8.54,19.3722,1584.3662,0.5993,18539.2149,7.0136
393,300547,川环科技,12.48,19.7,33.5426,92.8957,0.7522,471.5361,3.8184
394,603060,国检集团,12.47,22.24,49.0134,139.3997,0.6336,626.6494,2.8484
395,601577,长沙银行,12.46,36.68,46.4032,3729.183,1.0899,10165.456,2.971
396,600325,华发股份,12.45,12.33,27.4849,1620.4299,0.765,13136.6741,6.2025
397,300296,利亚德,12.45,17.39,37.0237,945.2984,0.3717,5433.2549,2.1366
398,000401,冀东水泥,12.43,6.39,30.8686,1414.5951,1.0497,22118.6251,16.4142
399,002195,二三四五,12.42,44.24,88.382,1080.8249,0.2432,2443.0172,0.5498
400,300258,精锻科技,12.41,24.06,39.5097,229.3421,0.5662,952.8609,2.3527
401,300192,科斯伍德,12.41,12.09,34.9208,85.9471,0.3543,710.8742,2.9308
402,000951,中国重汽,12.39,2.34,9.2477,732.0706,1.0908,31219.9446,46.5218
403,300632,光莆股份,12.37,14.35,30.6902,71.304,0.4736,496.8094,3.3001
404,001979,招商蛇口,12.35,24.49,41.1694,8275.162,1.0469,33780.0485,4.2737
405,000031,中粮地产,12.32,11.53,42.0465,908.1045,0.5006,7871.2291,4.3397
406,002882,金龙羽,12.32,7.84,16.0924,189.7427,0.4383,2417.6307,5.5847
407,600197,伊力特,12.29,19.33,47.8223,289.6718,0.6568,1498.1104,3.397
408,603198,迎驾贡酒,12.27,20.43,60.2314,498.0934,0.6226,2437.1888,3.0464
409,002706,良信电器,12.27,17.92,42.4197,219.7524,0.2795,1226.1117,1.5598
410,002884,凌霄泵业,12.22,19.92,28.1091,159.1702,1.2841,798.8781,6.445
411,300545,联得装备,12.21,14.25,33.7202,70.4946,0.4891,494.41900000000004,3.4306
412,002050,三花智控,12.21,12.38,27.9434,1023.3915,0.4826,8265.1884,3.898
