code,name,roe,net_profit_ratio,net_profits,eps,cf_sales,rateofreturn,cashflowratio
600110,诺德股份,1.61,2.96,33.1391,0.0288,,0.0022,
600111,北方稀土,2.44,3.82,217.7372,0.0599,,0.0022,
600112,天成控股,-2.51,-11.28,-29.6494,-0.0582,,0.0022,
600113,浙江东日,7.2,26.48,49.1922,0.1544,,0.0022,
600114,东睦股份,7.46,19.39,200.4287,0.3103,,0.0022,
600115,东方航空,4.1,4.19,2283.0,0.1578,,0.0022,
600117,西宁特钢,0.39,0.37,12.5726,0.012,,0.0022,
600118,中国卫星,3.35,5.61,180.2444,0.1524,,0.0022,
600119,长江投资,-50.58,-44.43,-272.8904,-0.8877,,0.0022,
600120,浙江东方,4.45,11.23,435.1392,0.4976,,0.0022,
600121,郑州煤电,2.9,4.3,102.7468,0.1011,,0.0022,
600122,宏图高科,1.44,1.44,118.5519,0.1023,,0.0022,
600123,兰花科创,6.25,15.42,628.8452,0.5504,,0.0022,
600125,铁龙物流,5.1,3.61,277.643,0.2126,,0.0022,
600126,杭钢股份,6.52,8.76,1155.3463,0.4447,,0.0022,
600127,金健米业,0.67,0.35,5.0976,0.0079,,0.0022,
600128,弘业股份,-2.77,-1.59,-36.691,-0.1486,,0.0022,
600129,太极集团,1.72,1.05,54.3074,0.0975,,0.0022,
600130,波导股份,3.59,10.7,31.4356,0.0409,,0.0022,
600131,岷江水电,6.86,16.55,82.993,0.1646,,0.0022,
600132,重庆啤酒,21.27,11.9,209.8733,0.4336,,0.0022,
600133,东湖高新,3.48,3.66,137.2626,0.1891,,0.0022,
600135,乐凯胶片,1.52,2.72,25.8396,0.0692,,0.0022,
600136,当代明诚,4.19,12.39,108.1537,0.2219,,0.0022,
600137,浪莎股份,2.21,8.94,10.6644,0.1096,,0.0022,
600138,中青旅,6.83,7.27,404.8912,0.5593,,0.0022,
600139,西部资源,-1.67,-3.95,-6.8119,-0.0102,,0.0022,
600141,兴发集团,2.45,1.96,184.6382,0.2539,,0.0022,
600143,金发科技,3.51,2.93,350.7204,0.129,,0.0022,
600145,*ST新亿,6.94,296.27,46.6912,0.0313,,0.0022,
600146,商赢环球,1.09,2.46,34.2155,0.0728,,0.0022,
600148,长春一东,5.19,4.45,21.7284,0.1535,,0.0022,
600149,ST坊展,-4.02,-249.49,-7.895,-0.0207,,0.0022,
600150,*ST船舶,1.37,2.66,203.3599,0.1475,,0.0022,
600151,航天机电,-3.14,-5.22,-174.6627,-0.1217,,0.0022,
600152,维科技术,3.86,7.68,55.6536,0.1222,,0.0022,
600153,建发股份,4.79,1.02,1186.3682,0.4184,,0.0022,
600155,华创阳安,0.68,128.1,103.2628,0.0593,,0.0022,
600156,华升股份,-2.06,-2.46,-12.5663,-0.0312,,0.0022,
600157,永泰能源,1.35,3.15,336.5759,0.027000000000000003,,0.0022,
600158,中体产业,1.56,4.58,25.6809,0.0304,,0.0022,
600159,大龙地产,-1.1,-16.65,-23.9216,-0.0288,,0.0022,
600160,巨化股份,9.04,13.08,1057.4552,0.3852,,0.0022,
600161,天坛生物,7.62,19.68,240.2732,0.2758,,0.0022,
600162,香江控股,1.44,4.61,68.1487,0.02,,0.0022,
600163,中闽能源,4.15,29.86,75.1537,0.0751,,0.0022,
600165,新日恒力,-0.49,-1.25,-4.2253,-0.0061,,0.0022,
600166,福田汽车,-5.02,-4.15,-900.6072,-0.135,,0.0022,
600167,联美控股,7.96,44.35,596.0684,0.3386,,0.0022,
600168,武汉控股,3.45,24.23,168.8262,0.2379,,0.0022,
600169,太原重工,0.13,0.2,5.5816,0.0021,,0.0022,
600170,上海建工,4.91,1.64,1289.7803,0.1448,,0.0022,
600171,上海贝岭,2.71,16.76,64.7099,0.0924,,0.0022,
600172,黄河旋风,2.5,7.07,122.5563,0.083,,0.0022,
600173,卧龙地产,9.01,12.96,183.4402,0.252,,0.0022,
600175,美都能源,1.02,3.29,110.1129,0.0307,,0.0022,
600176,中国巨石,9.72,25.25,1267.0708,0.3617,,0.0022,
600177,雅戈尔,6.11,41.52,1488.7592,0.4156,,0.0022,
600178,东安动力,0.69,1.88,13.0722,0.0282,,0.0022,
600179,安通控股,10.46,7.32,338.1089,0.2273,,0.0022,
600180,瑞茂通,6.31,1.73,349.7696,0.344,,0.0022,
600182,S佳通,4.77,2.52,41.4086,0.1217,,0.0022,
600183,生益科技,8.99,9.17,532.8418,0.2516,,0.0022,
600184,光电股份,1.08,2.83,24.8574,0.0488,,0.0022,
600185,格力地产,4.05,25.5,303.3491,0.1472,,0.0022,
600186,莲花健康,,-6.95,-59.0385,-0.0555,,0.0022,
600187,国中水务,0.05,1.01,2.0971,0.0012,,0.0022,
600188,兖州煤业,7.56,5.68,4341.279,0.8838,,0.0022,
600189,吉林森工,0.9,4.09,26.7989,0.0485,,0.0022,
600190,锦州港,1.5,3.32,91.1838,0.0455,,0.0022,
600191,华资实业,-2.25,-2115.49,-46.9512,-0.0968,,0.0022,
600192,长城电工,0.59,1.31,11.5954,0.0262,,0.0022,
600193,*ST创兴,0.59,4.0,1.0805,0.0025,,0.0022,
600195,中牧股份,4.95,10.14,192.4172,0.4476,,0.0022,
600196,复星医药,6.1,13.15,1560.4708,0.6254,,0.0022,
600197,伊力特,9.04,21.6,215.513,0.4886,,0.0022,
600198,*ST大唐,,-32.37,-365.9288,-0.4148,,0.0022,
600199,金种子酒,0.26,1.09,6.0058,0.0108,,0.0022,
600200,江苏吴中,2.92,8.57,84.5599,0.1171,,0.0022,
600201,生物股份,7.77,47.17,359.1655,0.3068,,0.0022,
600202,*ST哈空,0.94,2.61,5.6785,0.0148,,0.0022,
600203,福日电子,1.37,0.63,27.9941,0.0613,,0.0022,
600206,有研新材,1.27,1.65,36.8168,0.0434,,0.0022,
600207,安彩高科,0.03,0.05,0.6212,0.0007,,0.0022,
600208,新湖中宝,4.42,26.06,1457.2877,0.1694,,0.0022,
600209,*ST罗顿,-3.17,-75.22,-19.0284,-0.0433,,0.0022,
600210,紫江企业,6.85,6.29,297.1325,0.1959,,0.0022,
600211,西藏药业,6.11,28.63,129.6838,0.7219,,0.0022,
600212,江泉实业,-1.35,-9.19,-10.1057,-0.0197,,0.0022,
600213,亚星客车,8.96,1.56,17.3397,0.0788,,0.0022,
600215,长春经开,3.46,71.01,87.0539,0.1871,,0.0022,
600216,浙江医药,6.07,13.81,468.719,0.4854,,0.0022,
600217,中再资环,8.35,13.7,153.2785,0.1103,,0.0022,
600218,全柴动力,1.91,1.98,37.07,0.1005,,0.0022,
600219,南山铝业,2.48,8.48,821.0812,0.0887,,0.0022,
600220,江苏阳光,1.97,3.91,41.3917,0.0232,,0.0022,
600221,海航控股,0.95,1.66,548.484,0.0326,,0.0022,
600222,太龙药业,0.18,0.47,2.7631,0.0048,,0.0022,
600223,鲁商置业,1.88,1.96,44.8151,0.0447,,0.0022,
600225,天津松江,-13.03,-22.43,-187.438,-0.2003,,0.0022,
600226,瀚叶股份,3.31,28.91,144.1441,0.0459,,0.0022,
600227,圣济堂,2.67,11.21,128.2868,0.0738,,0.0022,
600228,ST昌九,6.56,1.38,3.7141,0.0153,,0.0022,
600229,城市传媒,6.46,15.31,160.109,0.228,,0.0022,
600230,沧州大化,22.77,30.8,768.0617,1.8648,,0.0022,
600231,凌钢股份,10.7,7.42,748.8091,0.2702,,0.0022,
600232,金鹰股份,1.23,2.5,14.5256,0.0398,,0.0022,
600233,圆通速递,8.16,6.64,801.5064,0.2831,,0.0022,
600234,ST山水,-1.61,-1.56,-1.1371,-0.0056,,0.0022,
600235,民丰特纸,1.03,1.74,13.3807,0.038,,0.0022,
600236,桂冠电力,9.77,26.66,1267.1477,0.2089,,0.0022,
600237,铜峰电子,0.42,1.16,5.2757,0.0093,,0.0022,
600238,*ST椰岛,-18.16,-39.93,-116.5147,-0.2599,,0.0022,
600239,云南城投,-3.68,-4.71,-184.521,-0.1149,,0.0022,
600240,华业资本,12.59,35.52,980.4898,0.6884,,0.0022,
600241,时代万恒,-2.56,-6.19,-35.7893,-0.1216,,0.0022,
600242,中昌数据,2.0,3.54,40.6381,0.0889,,0.0022,
600243,青海华鼎,-2.96,-15.08,-50.3264,-0.1146,,0.0022,
600246,万通地产,4.43,14.05,319.9561,0.1557,,0.0022,
600247,*ST成城,86.72,98.11,24.3417,0.0723,,0.0022,
600248,延长化建,3.08,3.25,64.4486,0.1046,,0.0022,
600249,两面针,-0.66,-2.06,-12.1228,-0.022000000000000002,,0.0022,
600250,南纺股份,5.85,5.08,27.3893,0.1058,,0.0022,
600251,冠农股份,4.79,7.49,97.3974,0.124,,0.0022,
600252,中恒集团,6.02,22.3,337.0111,0.0969,,0.0022,
600255,梦舟股份,0.79,0.97,27.7129,0.0156,,0.0022,
600256,广汇能源,6.01,14.48,867.1928,0.1287,,0.0022,
600257,大湖股份,0.64,2.01,8.3288,0.0173,,0.0022,
600258,首旅酒店,4.45,8.49,339.9602,0.3472,,0.0022,
600259,广晟有色,-1.57,-2.63,-30.1379,-0.0998,,0.0022,
600260,凯乐科技,11.67,7.62,614.9975,0.8676,,0.0022,
600261,阳光照明,5.01,5.92,164.1403,0.113,,0.0022,
600262,北方股份,6.23,11.15,69.1281,0.4066,,0.0022,
600265,ST景谷,-76.39,-37.26,-12.4215,-0.0956,,0.0022,
600266,北京城建,1.72,10.8,362.8856,0.2315,,0.0022,
600267,海正药业,0.22,0.27,14.845,0.0153,,0.0022,
600268,国电南自,-1.23,-1.68,-27.7294,-0.0398,,0.0022,
600269,赣粤高速,4.16,28.58,598.3447,0.2562,,0.0022,
600270,外运发展,7.77,19.36,635.9891,0.7023,,0.0022,
600271,航天信息,3.82,2.42,377.8521,0.2028,,0.0022,
600272,开开实业,4.24,4.81,21.3816,0.0879,,0.0022,
600273,嘉化能源,8.67,20.6,581.4192,0.3916,,0.0022,
600275,ST昌鱼,-7.64,-612.52,-10.4624,-0.0205,,0.0022,
600276,恒瑞医药,11.18,24.6,1909.7674,0.5186,,0.0022,
600277,亿利洁能,2.19,3.54,323.4933,0.1181,,0.0022,
600278,东方创业,1.86,0.84,71.6902,0.1372,,0.0022,
600279,重庆港九,1.71,1.71,61.156000000000006,0.0882,,0.0022,
600280,中央商场,3.7,1.69,70.0908,0.061,,0.0022,
600281,太化股份,-6.86,-11.27,-35.8996,-0.0697,,0.0022,
600282,南钢股份,16.76,10.58,2288.4559,0.5178,,0.0022,
600283,钱江水利,3.13,11.83,59.2242,0.1677,,0.0022,
600284,浦东建设,2.91,12.87,162.2343,0.1672,,0.0022,
600285,羚锐制药,6.94,13.28,146.6788,0.2476,,0.0022,
600287,江苏舜天,2.64,2.06,53.0109,0.1213,,0.0022,
600288,大恒科技,1.1,1.25,16.9594,0.0388,,0.0022,
600289,*ST信通,-116.63,-78.37,-381.4987,-0.6045,,0.0022,
600290,华仪电气,0.28,1.47,11.7029,0.0154,,0.0022,
600291,西水股份,2.51,2.54,319.7223,0.2925,,0.0022,
600292,远达环保,0.78,2.55,38.1329,0.0488,,0.0022,
600293,三峡新材,5.47,2.86,214.1217,0.1842,,0.0022,
600295,鄂尔多斯,3.41,2.66,278.8403,0.2701,,0.0022,
600297,广汇汽车,5.81,2.69,2109.5767,0.259,,0.0022,
600298,安琪酵母,12.63,15.11,502.7848,0.6101,,0.0022,
600299,安迪苏,3.75,8.5,489.2116,0.1824,,0.0022,
600300,维维股份,3.48,3.51,96.4433,0.0576,,0.0022,
600301,ST南化,-5.4,-19.08,-12.6735,-0.0538,,0.0022,
600302,标准股份,-2.28,-7.12,-27.0748,-0.0782,,0.0022,
600303,曙光股份,0.56,1.0,17.0205,0.0251,,0.0022,
600305,恒顺醋业,6.69,15.29,123.1147,0.1571,,0.0022,
600306,商业城,-57.27,-12.02,-54.3834,-0.3052,,0.0022,
600307,酒钢宏兴,5.7,2.53,584.8559,0.0933,,0.0022,
600308,华泰股份,5.07,5.0,371.5697,0.3182,,0.0022,
600309,万华化学,23.08,23.12,6949.9344,2.542,,0.0022,
600310,桂东电力,0.13,0.03,2.3457,0.0028,,0.0022,
600311,荣华实业,-5.82,-113.54,-45.6775,-0.0686,,0.0022,
600312,平高电气,-1.53,-4.98,-130.7276,-0.0963,,0.0022,
600313,农发种业,-1.12,-1.04,-15.4569,-0.0142,,0.0022,
600315,上海家化,5.64,8.64,316.823,0.4716,,0.0022,
600316,洪都航空,-1.01,-12.47,-48.9329,-0.0682,,0.0022,
600317,营口港,3.15,15.55,351.6477,0.0543,,0.0022,
600318,新力金融,3.66,11.45,31.5004,0.065,,0.0022,
600319,亚星化学,33.75,1.54,16.3711,0.0518,,0.0022,
600320,振华重工,1.08,1.6,162.1188,0.0369,,0.0022,
600320,振华重工,1.08,1.6,162.1188,0.0369,,0.0022,
600321,*ST正源,0.35,1.09,9.5766,0.0063,,0.0022,
600322,天房发展,3.09,7.84,139.9287,0.1265,,0.0022,
600323,瀚蓝环境,9.16,21.84,499.9801,0.6524,,0.0022,
600325,华发股份,10.53,14.27,1346.4193,0.6356,,0.0022,
600326,西藏天路,7.69,10.63,216.8254,0.2505,,0.0022,
600327,大东方,7.79,4.82,218.4337,0.2962,,0.0022,
600328,兰太实业,8.77,10.89,205.9353,0.4701,,0.0022,
600329,中新药业,6.78,10.07,313.4919,0.4077,,0.0022,
600330,天通股份,4.22,13.1,162.0665,0.1626,,0.0022,
600331,宏达股份,0.26,0.53,12.9277,0.0063,,0.0022,
600332,白云山,12.54,17.64,2618.9997,1.6109,,0.0022,
600333,长春燃气,-4.12,-11.72,-86.3626,-0.1418,,0.0022,
600335,国机汽车,4.94,1.96,381.3293,0.3703,,0.0022,
600336,澳柯玛,3.27,2.03,60.012,0.0772,,0.0022,
600337,美克家居,4.28,8.13,205.5827,0.1158,,0.0022,
600338,西藏珠峰,24.23,47.91,529.9541,0.8115,,0.0022,
600339,中油工程,0.51,0.55,118.73700000000001,0.0212,,0.0022,
600340,华夏幸福,17.11,19.8,6926.5701,2.344,,0.0022,
600343,航天动力,0.51,1.68,11.2928,0.0176,,0.0022,
600345,长江通信,8.46,205.82,143.8427,0.7264,,0.0022,
600346,恒力股份,6.72,7.11,1882.2727,0.3725,,0.0022,
600348,阳泉煤业,5.11,5.26,885.6858,0.3682,,0.0022,
600350,山东高速,8.52,92.59,2399.5574,0.4987,,0.0022,
600351,亚宝药业,5.04,10.06,145.1469,0.1844,,0.0022,
600352,浙江龙盛,10.39,20.26,1858.2320000000002,0.5711,,0.0022,
600353,旭光股份,3.1,6.51,31.1075,0.0572,,0.0022,
600354,敦煌种业,-9.5,-38.59,-79.558,-0.1507,,0.0022,
600356,恒丰纸业,1.47,4.22,31.0468,0.1039,,0.0022,
600358,国旅联合,-1.79,-6.53,-9.5314,-0.0188,,0.0022,
600359,新农开发,-3.29,-7.14,-22.1535,-0.057999999999999996,,0.0022,
600360,华微电子,2.31,6.14,50.3522,0.0669,,0.0022,
600361,华联综超,1.55,0.68,42.0833,0.0632,,0.0022,
600362,江西铜业,2.63,1.22,1277.6307,0.3689,,0.0022,
600363,联创光电,4.89,6.8,114.3213,0.2577,,0.0022,
600365,通葡股份,0.87,1.19,6.0745,0.0151,,0.0022,
600366,宁波韵升,1.23,5.4,54.8639,0.0547,,0.0022,
600367,红星发展,5.4,9.07,65.8195,0.226,,0.0022,
600368,五洲交通,7.09,28.79,240.2561,0.2134,,0.0022,
600369,西南证券,1.6,21.52,304.6911,0.0539,,0.0022,
600370,三房巷,2.4,5.53,30.9177,0.0387,,0.0022,
600371,万向德农,-1.08,-4.12,-5.0365,-0.0223,,0.0022,
600372,中航电子,2.06,4.99,148.3544,0.0843,,0.0022,
600373,中文传媒,6.81,14.18,852.0742,0.6183,,0.0022,
600375,华菱星马,1.46,1.1,40.7449,0.0733,,0.0022,
600376,首开股份,4.7,7.86,1380.2467,0.535,,0.0022,
600376,首开股份,4.7,7.86,1380.2467,0.535,,0.0022,
600377,宁沪高速,9.98,48.39,2488.1421,0.4938,,0.0022,
600378,天科股份,3.44,11.63,27.7264,0.0932,,0.0022,
600379,宝光股份,4.14,5.37,21.265,0.0901,,0.0022,
600380,健康元,5.68,7.4,425.7418,0.2706,,0.0022,
600381,青海春天,3.45,43.76,82.6486,0.131,,0.0022,
600382,广东明珠,3.45,57.09,182.0027,0.3898,,0.0022,
600383,金地集团,5.89,16.04,2394.7964,0.5304,,0.0022,
600385,山东金泰,-8.91,-293.82,-5.2967,-0.0357,,0.0022,
600386,北巴传媒,2.19,1.94,40.0396,0.0496,,0.0022,
600387,海越能源,8.65,2.2,226.513,0.4863,,0.0022,
600388,龙净环保,5.48,7.72,250.5538,0.2343,,0.0022,
600389,江山股份,11.0,9.22,183.2292,0.6169,,0.0022,
600390,五矿资本,3.62,30.39,1173.0039,0.3129,,0.0022,
600391,航发科技,-2.7,-5.25,-46.8461,-0.1419,,0.0022,
600392,盛和资源,3.79,5.85,194.4644,0.14400000000000002,,0.0022,
600393,粤泰股份,9.3,31.49,568.8505,0.2242,,0.0022,
600395,盘江股份,8.04,17.86,527.5628,0.3187,,0.0022,
600396,金山股份,-7.38,-5.38,-185.1746,-0.1257,,0.0022,
600397,*ST安煤,6.54,2.6,55.887,0.0564,,0.0022,
600398,海澜之家,18.65,20.63,2066.0107,0.4598,,0.0022,
600399,*ST抚钢,,-2.34,-69.5414,-0.0534,,0.0022,
600400,红豆股份,2.5,8.77,107.1791,0.0423,,0.0022,
600401,*ST海润,-102.16,-102.64,-597.4078,-0.1264,,0.0022,
600403,大有能源,6.11,11.58,448.4892,0.1875,,0.0022,
600405,动力源,-3.36,-11.76,-44.056000000000004,-0.0783,,0.0022,
600406,国电南瑞,5.39,12.8,1352.3067,0.295,,0.0022,
600408,*ST安泰,39.43,11.52,447.255,0.4442,,0.0022,
600409,三友化工,11.08,11.8,1178.7447,0.5710000000000001,,0.0022,
600410,华胜天成,0.23,0.51,11.530999999999999,0.0104,,0.0022,
600415,小商品城,10.1,67.04,1213.9047,0.223,,0.0022,
600416,湘电股份,-3.54,-7.81,-221.2494,-0.2339,,0.0022,
600418,江淮汽车,1.18,0.68,163.4627,0.0863,,0.0022,
600419,天润乳业,7.94,9.6,69.6782,0.3364,,0.0022,
600420,现代制药,6.28,7.01,410.3855,0.3697,,0.0022,
600421,ST仰帆,-130.69,,-3.3952,-0.0173,,0.0022,
600422,昆药集团,4.88,5.33,180.5978,0.2297,,0.0022,
600423,*ST柳化,-150.34,-2.28,-25.3268,-0.0634,,0.0022,
600425,青松建化,1.6,6.94,66.1605,0.0479,,0.0022,
600426,华鲁恒升,15.66,24.01,1680.0561,1.0368,,0.0022,
600428,中远海特,0.62,1.74,59.34,0.0276,,0.0022,
600429,三元股份,2.54,3.29,124.8825,0.0833,,0.0022,
600433,冠豪高新,1.94,4.3,49.9236,0.0392,,0.0022,
600435,北方导航,0.64,2.69,13.4135,0.009000000000000001,,0.0022,
600436,片仔癀,13.94,25.68,617.533,1.0235,,0.0022,
600438,通威股份,6.74,7.37,919.3544,0.2368,,0.0022,
600439,瑞贝卡,4.64,12.69,125.601,0.1109,,0.0022,
600444,国机通用,3.39,7.7,17.9441,0.1225,,0.0022,
600446,金证股份,4.1,3.04,74.2052,0.0869,,0.0022,
600448,华纺股份,0.77,0.7,11.3437,0.0216,,0.0022,
600449,宁夏建材,3.12,8.44,142.7693,0.2985,,0.0022,
600452,涪陵电力,9.94,11.32,123.4376,0.7714,,0.0022,
600455,博通股份,-0.64,-0.95,-0.8251,-0.0132,,0.0022,
600456,宝钛股份,0.98,2.15,34.0017,0.079,,0.0022,
600458,时代新材,1.52,1.39,77.5393,0.0965,,0.0022,
600459,贵研铂业,3.81,0.86,75.5181,0.2225,,0.0022,
600460,士兰微,2.78,6.63,95.3126,0.0726,,0.0022,
600461,洪城水业,4.85,7.28,163.7352,0.2073,,0.0022,
600462,九有股份,-1.69,-0.29,-4.9832,-0.0093,,0.0022,
600463,空港股份,-0.17,-0.45,-2.3969,-0.0079,,0.0022,
600466,蓝光发展,4.06,7.74,619.8902,0.2077,,0.0022,
600467,好当家,1.06,6.0,32.2754,0.022000000000000002,,0.0022,
600468,百利电气,2.15,5.54,39.2657,0.0484,,0.0022,
600469,风神股份,-4.92,-2.87,-89.9288,-0.1598,,0.0022,
600470,六国化工,0.85,0.98,17.6757,0.0338,,0.0022,
600475,华光股份,5.66,7.32,263.2738,0.4706,,0.0022,
600476,湘邮科技,0.17,0.36,0.3577,0.0022,,0.0022,
600477,杭萧钢构,11.69,14.29,352.8241,0.1974,,0.0022,
600478,科力远,-2.28,-6.8,-46.5152,-0.0316,,0.0022,
600479,千金药业,3.66,4.52,67.4198,0.161,,0.0022,
600480,凌云股份,4.46,2.79,176.73,0.3883,,0.0022,
600481,双良节能,2.66,4.95,54.39,0.0332,,0.0022,
600482,中国动力,2.3,5.15,617.0066,0.3558,,0.0022,
600483,福能股份,3.83,10.6,406.6594,0.262,,0.0022,
600485,信威集团,-4.69,-375.36,-448.7446,-0.1534,,0.0022,
600486,扬农化工,13.09,18.17,562.6699,1.8156,,0.0022,
600487,亨通光电,10.6,7.67,1171.7537,0.8617,,0.0022,
600488,天药股份,2.76,5.89,76.3539,0.0699,,0.0022,
600489,中金黄金,0.92,0.77,124.5287,0.036000000000000004,,0.0022,
600490,鹏欣资源,3.28,2.8,173.8399,0.0823,,0.0022,
600491,龙元建设,4.31,3.79,394.0786,0.2576,,0.0022,
600493,凤竹纺织,3.42,5.59,24.4295,0.0898,,0.0022,
600495,晋西车轴,0.86,4.91,27.1102,0.0224,,0.0022,
600496,精工钢构,2.36,3.05,118.8613,0.0656,,0.0022,
600497,驰宏锌锗,5.06,7.07,731.6776,0.1437,,0.0022,
600498,烽火通信,4.85,4.17,467.1237,0.4193,,0.0022,
600499,科达洁能,4.97,9.29,280.6034,0.1779,,0.0022,
600500,中化国际,5.77,2.12,646.5291,0.3103,,0.0022,
600501,航天晨光,-0.37,-0.74,-8.3103,-0.0197,,0.0022,
600502,安徽水利,3.51,1.77,289.4423,0.1681,,0.0022,
600503,华丽家族,0.31,5.31,11.3937,0.0071,,0.0022,
600505,西昌电力,0.41,0.99,4.3556,0.0119,,0.0022,
600506,香梨股份,-1.06,-12.98,-2.9204,-0.0197,,0.0022,
600507,方大特钢,31.22,15.85,1305.8634,0.9006,,0.0022,
600508,上海能源,6.39,17.63,603.0178,0.8343,,0.0022,
600509,天富能源,0.13,0.38,8.8798,0.0077,,0.0022,
600510,黑牡丹,1.27,4.67,94.5225,0.0902,,0.0022,
600511,国药股份,7.51,3.38,635.9252,0.8291,,0.0022,
600512,腾达建设,0.01,0.04,0.6569,0.0004,,0.0022,
600513,联环药业,4.32,8.34,38.6877,0.1355,,0.0022,
600515,海航基础,2.55,28.87,827.7016,0.2118,,0.0022,
600516,方大炭素,32.3,52.05,3166.5606,1.7702,,0.0022,
600517,置信电气,-2.47,-4.6,-82.2953,-0.0606,,0.0022,
600518,康美药业,7.81,15.35,2604.5816,0.4784,,0.0022,
600519,贵州茅台,16.87,47.2,15764.1858,12.5491,,0.0022,
600520,文一科技,-4.44,-12.49,-18.6197,-0.1175,,0.0022,
600521,华海药业,4.66,9.03,229.3496,0.1833,,0.0022,
600522,中天科技,5.85,6.75,1061.073,0.34600000000000003,,0.0022,
600523,贵航股份,3.32,5.24,75.0582,0.1856,,0.0022,
600525,长园集团,13.06,32.24,1140.152,0.8607,,0.0022,
600526,菲达环保,0.52,0.66,12.4423,0.0227,,0.0022,
600527,江南高纤,1.26,4.8,29.9743,0.0207,,0.0022,
600528,中铁工业,4.75,8.87,710.576,0.3198,,0.0022,
600529,山东药玻,5.03,12.89,167.5926,0.552,,0.0022,
600530,交大昂立,4.13,44.2,64.3815,0.0825,,0.0022,
600531,豫光金铅,1.98,0.7,64.3612,0.059000000000000004,,0.0022,
600532,宏达矿业,-2.29,-4.46,-41.0785,-0.0795,,0.0022,
600533,栖霞建设,1.82,9.39,67.5876,0.0643,,0.0022,
600535,天士力,10.08,10.91,925.0012,0.6115,,0.0022,
600536,中国软件,-12.17,-14.78,-226.2556,-0.4574,,0.0022,
600537,亿晶光电,0.47,1.09,17.1392,0.0145,,0.0022,
600538,国发股份,-0.83,-5.32,-5.4694,-0.0117,,0.0022,
600539,*ST狮头,0.84,10.69,3.5708,0.0155,,0.0022,
600540,新赛股份,1.13,1.15,7.1555,0.0151,,0.0022,
600543,莫高股份,1.27,14.23,14.4699,0.045,,0.0022,
600545,卓郎智能,14.26,7.84,363.066,0.1915,,0.0022,
600546,山煤国际,5.38,1.35,281.4027,0.1419,,0.0022,
600547,山东黄金,3.62,2.35,612.0219999999999,0.3295,,0.0022,
600548,深高速,6.92,36.17,968.6533,0.4441,,0.0022,
600549,厦门钨业,4.74,3.85,334.0115,0.2363,,0.0022,
600550,保变电气,-35.76,-8.3,-130.4849,-0.085,,0.0022,
600551,时代出版,3.64,5.79,170.9242,0.3379,,0.0022,
600552,凯盛科技,1.95,3.62,47.4828,0.0619,,0.0022,
600555,海航创新,1.69,1307.25,27.1016,0.0207,,0.0022,
600556,ST慧球,-15.0,-29.37,-10.1269,-0.0256,,0.0022,
600557,康缘药业,5.52,10.93,201.6754,0.3271,,0.0022,
600558,大西洋,2.39,3.66,45.7674,0.0509,,0.0022,
600559,老白干酒,5.74,10.02,146.2601,0.2196,,0.0022,
600560,金自天正,1.36,3.9,10.1696,0.0454,,0.0022,
600561,江西长运,2.29,2.47,33.0601,0.1394,,0.0022,
600562,国睿科技,1.34,5.2,23.7104,0.038,,0.0022,
600563,法拉电子,9.69,25.68,215.2139,0.9565,,0.0022,
600565,迪马股份,2.45,6.96,182.9809,0.0755,,0.0022,
600566,济川药业,18.33,22.14,842.5169999999999,1.0346,,0.0022,
600567,山鹰纸业,14.9,14.27,1706.0023,0.3732,,0.0022,
600568,中珠医疗,0.95,13.1,57.3314,0.0287,,0.0022,
600569,安阳钢铁,13.59,6.44,1016.7307,0.4247,,0.0022,
600570,恒生电子,9.42,22.06,300.3483,0.4861,,0.0022,
600571,信雅达,0.56,1.16,7.1157,0.0161,,0.0022,
600572,康恩贝,9.61,15.33,548.4809,0.2056,,0.0022,
600573,惠泉啤酒,0.29,1.12,3.3231,0.0132,,0.0022,
600575,皖江物流,2.44,4.23,209.2024,0.0538,,0.0022,
600576,祥源文化,2.11,11.7,40.5068,0.0624,,0.0022,
600577,精达股份,9.18,4.52,286.2593,0.1463,,0.0022,
600578,京能电力,1.35,5.58,307.9882,0.0456,,0.0022,
600579,天华院,0.88,3.74,10.3827,0.0252,,0.0022,
600580,卧龙电气,4.8,5.14,277.1927,0.2143,,0.0022,
600581,八一钢铁,6.06,2.62,215.5938,0.1406,,0.0022,
600582,天地科技,3.1,6.12,475.3342,0.1148,,0.0022,
600583,海油工程,-0.8,-5.1,-182.4103,-0.0412,,0.0022,
600584,长电科技,0.11,0.09,10.8592,0.0079,,0.0022,
600585,海螺水泥,13.49,28.29,12942.0893,2.4422,,0.0022,
